,Score: Max Loss,Zero Line,Random,HMM(2),HMM(3),HMM(4),HMM(5),HMM(6),Max Gain
0,0.0,0.47989802060046133,0.4763669400349073,0.5095230435788112,0.5201019793995386,0.5201019793995386,0.5201019793995386,0.5201019793995386,1.0
1,0.0,0.5105362326090275,0.5083259189711758,0.5105362326090275,0.5174265657486826,0.5174265657486826,0.5174265657486826,0.5174265657486826,1.0
2,0.0,0.5168181943176804,0.5095738936822812,0.5168181943176804,0.5168181943176804,0.5168181943176804,0.5168181943176804,0.5168181943176804,1.0
3,0.0,0.5511540843483065,0.5512919929799635,0.5511540843483065,0.5511540843483065,0.5511540843483065,0.5511540843483065,0.5511540843483065,1.0
4,0.0,0.518064411819877,0.5205250270614202,0.518064411819877,0.5631286218540963,0.5631286218540963,0.5631286218540963,0.5631286218540963,1.0
5,0.0,0.48853729648300376,0.494284992736744,0.507453530310863,0.532243371069163,0.532243371069163,0.532243371069163,0.532243371069163,1.0
6,0.0,0.481328312746719,0.48358599298390187,0.5217971102214666,0.5230823346127018,0.5230823346127018,0.5230823346127018,0.5230823346127018,1.0
7,0.0,0.44203175597333716,0.42726780922080443,0.5619956176795219,0.5619956176795219,0.5619956176795219,0.5619956176795219,0.5619956176795219,1.0
8,0.0,0.5106853681302869,0.5170269843889912,0.5106853681302869,0.5106853681302869,0.5106853681302869,0.5106853681302869,0.5106853681302869,1.0
9,0.0,0.5197282684926616,0.5219915500979732,0.5197282684926616,0.5197282684926616,0.5197282684926616,0.5197282684926616,0.5197282684926616,1.0
10,0.0,0.49176127830641264,0.48772540644382484,0.5010386670583078,0.5082387216935872,0.5082387216935872,0.5082387216935872,0.5082387216935872,1.0
11,0.0,0.4955546119444279,0.49451027764800315,0.5039979609892242,0.5190351587479323,0.5190351587479323,0.5190351587479323,0.5190351587479323,1.0
12,0.0,0.4643467997138494,0.4566689844745823,0.5353051117264109,0.5356532002861506,0.5356532002861506,0.5356532002861506,0.5356532002861506,1.0
